5797,10,45,1,a,p,Pertahankan prestasimu
5798,10,45,1,a,k,Belajar lebih giat lagi
5799,10,45,1,b,p,Pertahankan prestasimu
5800,10,45,1,b,k,Belajar lebih giat lagi
5801,15,45,1,a,p,Pertahankan prestasimu
5802,15,45,1,a,k,Pertahankan prestasimu
5803,15,45,1,b,p,Belajar lebih giat lagi
5804,15,45,1,b,k,Pertahankan prestasimu
5805,16,45,1,a,p,Belajar lebih giat lagi
5806,16,45,1,a,k,Belajar lebih giat lagi
5807,16,45,1,b,p,Pertahankan prestasimu
5808,16,45,1,b,k,Pertahankan prestasimu
5809,17,45,1,a,p,Pertahankan prestasimu
5810,17,45,1,a,k,Belajar lebih giat lagi
5811,17,45,1,b,p,Belajar lebih giat lagi
5812,17,45,1,b,k,Belajar lebih giat lagi
5813,18,45,1,a,p,Belajar lebih giat lagi
5814,18,45,1,a,k,Pertahankan prestasimu
5815,18,45,1,b,p,Pertahankan prestasimu
5816,18,45,1,b,k,Pertahankan prestasimu
5817,19,45,1,a,p,Belajar lebih giat lagi
5818,19,45,1,a,k,Belajar lebih giat lagi
5819,19,45,1,b,p,Belajar lebih giat lagi
5820,19,45,1,b,k,Pertahankan prestasimu
5821,1,46,1,a,p,Belajar lebih giat lagi
5822,1,46,1,a,k,Pertahankan prestasimu
5823,1,46,1,b,p,Pertahankan prestasimu
5824,1,46,1,b,k,Belajar lebih giat lagi
5825,2,46,1,a,p,Pertahankan prestasimu
5826,2,46,1,a,k,Belajar lebih giat lagi
5827,2,46,1,b,p,Pertahankan prestasimu
5828,2,46,1,b,k,Belajar lebih giat lagi
5829,3,46,1,a,p,Pertahankan prestasimu
5830,3,46,1,a,k,Pertahankan prestasimu
5831,3,46,1,b,p,Belajar lebih giat lagi
5832,3,46,1,b,k,Belajar lebih giat lagi
5833,4,46,1,a,p,Pertahankan prestasimu
5834,4,46,1,a,k,Pertahankan prestasimu
5835,4,46,1,b,p,Pertahankan prestasimu
5836,4,46,1,b,k,Belajar lebih giat lagi
5837,5,46,1,a,p,Pertahankan prestasimu
5838,5,46,1,a,k,Pertahankan prestasimu
5839,5,46,1,b,p,Pertahankan prestasimu
5840,5,46,1,b,k,Pertahankan prestasimu
5841,6,46,1,a,p,Belajar lebih giat lagi
5842,6,46,1,a,k,Pertahankan prestasimu
5843,6,46,1,b,p,Belajar lebih giat lagi
5844,6,46,1,b,k,Belajar lebih giat lagi
5845,7,46,1,a,p,Belajar lebih giat lagi
5846,7,46,1,a,k,Belajar lebih giat lagi
5847,7,46,1,b,p,Pertahankan prestasimu
5848,7,46,1,b,k,Pertahankan prestasimu
5849,8,46,1,a,p,Pertahankan prestasimu
5850,8,46,1,a,k,Belajar lebih giat lagi
5851,8,46,1,b,p,Pertahankan prestasimu
5852,8,46,1,b,k,Belajar lebih giat lagi
5853,9,46,1,a,p,Belajar lebih giat lagi
5854,9,46,1,a,k,Belajar lebih giat lagi
5855,9,46,1,b,p,Pertahankan prestasimu
5856,9,46,1,b,k,Belajar lebih giat lagi
5857,10,46,1,a,p,Pertahankan prestasimu
5858,10,46,1,a,k,Belajar lebih giat lagi
5859,10,46,1,b,p,Belajar lebih giat lagi
5860,10,46,1,b,k,Pertahankan prestasimu
5861,15,46,1,a,p,Belajar lebih giat lagi
5862,15,46,1,a,k,Belajar lebih giat lagi
5863,15,46,1,b,p,Pertahankan prestasimu
5864,15,46,1,b,k,Pertahankan prestasimu
5865,16,46,1,a,p,Pertahankan prestasimu
5866,16,46,1,a,k,Pertahankan prestasimu
5867,16,46,1,b,p,Belajar lebih giat lagi
5868,16,46,1,b,k,Belajar lebih giat lagi
5869,17,46,1,a,p,Pertahankan prestasimu
5870,17,46,1,a,k,Pertahankan prestasimu
5871,17,46,1,b,p,Pertahankan prestasimu
5872,17,46,1,b,k,Pertahankan prestasimu
5873,18,46,1,a,p,Pertahankan prestasimu
5874,18,46,1,a,k,Belajar lebih giat lagi
5875,18,46,1,b,p,Belajar lebih giat lagi
5876,18,46,1,b,k,Belajar lebih giat lagi
5877,19,46,1,a,p,Belajar lebih giat lagi
5878,19,46,1,a,k,Pertahankan prestasimu
5879,19,46,1,b,p,Pertahankan prestasimu
5880,19,46,1,b,k,Pertahankan prestasimu
5881,1,47,1,a,p,Belajar lebih giat lagi
5882,1,47,1,a,k,Belajar lebih giat lagi
5883,1,47,1,b,p,Belajar lebih giat lagi
5884,1,47,1,b,k,Belajar lebih giat lagi
5885,2,47,1,a,p,Pertahankan prestasimu
5886,2,47,1,a,k,Pertahankan prestasimu
5887,2,47,1,b,p,Belajar lebih giat lagi
5888,2,47,1,b,k,Pertahankan prestasimu
5889,3,47,1,a,p,Belajar lebih giat lagi
5890,3,47,1,a,k,Pertahankan prestasimu
5891,3,47,1,b,p,Pertahankan prestasimu
5892,3,47,1,b,k,Belajar lebih giat lagi
5893,4,47,1,a,p,Pertahankan prestasimu
5894,4,47,1,a,k,Pertahankan prestasimu
5895,4,47,1,b,p,Belajar lebih giat lagi
5896,4,47,1,b,k,Pertahankan prestasimu
5897,5,47,1,a,p,Pertahankan prestasimu
5898,5,47,1,a,k,Pertahankan prestasimu
5899,5,47,1,b,p,Pertahankan prestasimu
5900,5,47,1,b,k,Belajar lebih giat lagi
5901,6,47,1,a,p,Pertahankan prestasimu
5902,6,47,1,a,k,Pertahankan prestasimu
5903,6,47,1,b,p,Pertahankan prestasimu
5904,6,47,1,b,k,Pertahankan prestasimu
5905,7,47,1,a,p,Pertahankan prestasimu
5906,7,47,1,a,k,Belajar lebih giat lagi
5907,7,47,1,b,p,Pertahankan prestasimu
5908,7,47,1,b,k,Belajar lebih giat lagi
5909,8,47,1,a,p,Pertahankan prestasimu
5910,8,47,1,a,k,Belajar lebih giat lagi
5911,8,47,1,b,p,Belajar lebih giat lagi
5912,8,47,1,b,k,Belajar lebih giat lagi
5913,9,47,1,a,p,Belajar lebih giat lagi
5914,9,47,1,a,k,Pertahankan prestasimu
5915,9,47,1,b,p,Pertahankan prestasimu
5916,9,47,1,b,k,Belajar lebih giat lagi
5917,10,47,1,a,p,Pertahankan prestasimu
5918,10,47,1,a,k,Belajar lebih giat lagi
5919,10,47,1,b,p,Belajar lebih giat lagi
5920,10,47,1,b,k,Pertahankan prestasimu
5921,15,47,1,a,p,Pertahankan prestasimu
5922,15,47,1,a,k,Belajar lebih giat lagi
5923,15,47,1,b,p,Belajar lebih giat lagi
5924,15,47,1,b,k,Belajar lebih giat lagi
5925,16,47,1,a,p,Belajar lebih giat lagi
5926,16,47,1,a,k,Belajar lebih giat lagi
5927,16,47,1,b,p,Belajar lebih giat lagi
5928,16,47,1,b,k,Belajar lebih giat lagi
5929,17,47,1,a,p,Belajar lebih giat lagi
5930,17,47,1,a,k,Pertahankan prestasimu
5931,17,47,1,b,p,Pertahankan prestasimu
5932,17,47,1,b,k,Pertahankan prestasimu
5933,18,47,1,a,p,Belajar lebih giat lagi
5934,18,47,1,a,k,Belajar lebih giat lagi
5935,18,47,1,b,p,Belajar lebih giat lagi
5936,18,47,1,b,k,Belajar lebih giat lagi
5937,19,47,1,a,p,Pertahankan prestasimu
5938,19,47,1,a,k,Pertahankan prestasimu
5939,19,47,1,b,p,Pertahankan prestasimu
5940,19,47,1,b,k,Belajar lebih giat lagi
5941,1,48,1,a,p,Pertahankan prestasimu
5942,1,48,1,a,k,Pertahankan prestasimu
5943,1,48,1,b,p,Pertahankan prestasimu
5944,1,48,1,b,k,Belajar lebih giat lagi
5945,2,48,1,a,p,Pertahankan prestasimu
5946,2,48,1,a,k,Belajar lebih giat lagi
5947,2,48,1,b,p,Pertahankan prestasimu
5948,2,48,1,b,k,Pertahankan prestasimu
5949,3,48,1,a,p,Belajar lebih giat lagi
5950,3,48,1,a,k,Belajar lebih giat lagi
5951,3,48,1,b,p,Belajar lebih giat lagi
5952,3,48,1,b,k,Pertahankan prestasimu
5953,4,48,1,a,p,Belajar lebih giat lagi
5954,4,48,1,a,k,Belajar lebih giat lagi
5955,4,48,1,b,p,Pertahankan prestasimu
5956,4,48,1,b,k,Belajar lebih giat lagi
5957,5,48,1,a,p,Pertahankan prestasimu
5958,5,48,1,a,k,Pertahankan prestasimu
5959,5,48,1,b,p,Pertahankan prestasimu
5960,5,48,1,b,k,Pertahankan prestasimu
5961,6,48,1,a,p,Pertahankan prestasimu
5962,6,48,1,a,k,Pertahankan prestasimu
5963,6,48,1,b,p,Pertahankan prestasimu
5964,6,48,1,b,k,Pertahankan prestasimu
5965,7,48,1,a,p,Pertahankan prestasimu
5966,7,48,1,a,k,Pertahankan prestasimu
5967,7,48,1,b,p,Pertahankan prestasimu
5968,7,48,1,b,k,Belajar lebih giat lagi
5969,8,48,1,a,p,Belajar lebih giat lagi
5970,8,48,1,a,k,Pertahankan prestasimu
5971,8,48,1,b,p,Pertahankan prestasimu
5972,8,48,1,b,k,Belajar lebih giat lagi
5973,9,48,1,a,p,Belajar lebih giat lagi
5974,9,48,1,a,k,Pertahankan prestasimu
5975,9,48,1,b,p,Belajar lebih giat lagi
5976,9,48,1,b,k,Pertahankan prestasimu
5977,10,48,1,a,p,Pertahankan prestasimu
5978,10,48,1,a,k,Pertahankan prestasimu
5979,10,48,1,b,p,Pertahankan prestasimu
5980,10,48,1,b,k,Belajar lebih giat lagi
5981,15,48,1,a,p,Belajar lebih giat lagi
5982,15,48,1,a,k,Belajar lebih giat lagi
5983,15,48,1,b,p,Pertahankan prestasimu
5984,15,48,1,b,k,Pertahankan prestasimu
5985,16,48,1,a,p,Pertahankan prestasimu
5986,16,48,1,a,k,Pertahankan prestasimu
5987,16,48,1,b,p,Belajar lebih giat lagi
5988,16,48,1,b,k,Belajar lebih giat lagi
5989,17,48,1,a,p,Belajar lebih giat lagi
5990,17,48,1,a,k,Belajar lebih giat lagi
5991,17,48,1,b,p,Belajar lebih giat lagi
5992,17,48,1,b,k,Belajar lebih giat lagi
5993,18,48,1,a,p,Belajar lebih giat lagi
5994,18,48,1,a,k,Pertahankan prestasimu
5995,18,48,1,b,p,Belajar lebih giat lagi
5996,18,48,1,b,k,Pertahankan prestasimu
5997,19,48,1,a,p,Pertahankan prestasimu
5998,19,48,1,a,k,Belajar lebih giat lagi
5999,19,48,1,b,p,Pertahankan prestasimu
6000,19,48,1,b,k,Belajar lebih giat lagi
6001,1,49,1,a,p,Belajar lebih giat lagi
6002,1,49,1,a,k,Belajar lebih giat lagi
6003,1,49,1,b,p,Belajar lebih giat lagi
6004,1,49,1,b,k,Belajar lebih giat lagi
6005,2,49,1,a,p,Pertahankan prestasimu
6006,2,49,1,a,k,Pertahankan prestasimu
6007,2,49,1,b,p,Pertahankan prestasimu
6008,2,49,1,b,k,Pertahankan prestasimu
6009,3,49,1,a,p,Belajar lebih giat lagi
6010,3,49,1,a,k,Belajar lebih giat lagi
6011,3,49,1,b,p,Pertahankan prestasimu
6012,3,49,1,b,k,Belajar lebih giat lagi
6013,4,49,1,a,p,Belajar lebih giat lagi
6014,4,49,1,a,k,Belajar lebih giat lagi
6015,4,49,1,b,p,Belajar lebih giat lagi
6016,4,49,1,b,k,Belajar lebih giat lagi
6017,5,49,1,a,p,Belajar lebih giat lagi
6018,5,49,1,a,k,Belajar lebih giat lagi
6019,5,49,1,b,p,Belajar lebih giat lagi
6020,5,49,1,b,k,Pertahankan prestasimu
6021,6,49,1,a,p,Pertahankan prestasimu
6022,6,49,1,a,k,Belajar lebih giat lagi
6023,6,49,1,b,p,Belajar lebih giat lagi
6024,6,49,1,b,k,Pertahankan prestasimu
6025,7,49,1,a,p,Pertahankan prestasimu
6026,7,49,1,a,k,Belajar lebih giat lagi
6027,7,49,1,b,p,Belajar lebih giat lagi
6028,7,49,1,b,k,Belajar lebih giat lagi
6029,8,49,1,a,p,Pertahankan prestasimu
6030,8,49,1,a,k,Pertahankan prestasimu
6031,8,49,1,b,p,Pertahankan prestasimu
6032,8,49,1,b,k,Belajar lebih giat lagi
6033,9,49,1,a,p,Belajar lebih giat lagi
6034,9,49,1,a,k,Pertahankan prestasimu
6035,9,49,1,b,p,Belajar lebih giat lagi
6036,9,49,1,b,k,Belajar lebih giat lagi
6037,10,49,1,a,p,Belajar lebih giat lagi
6038,10,49,1,a,k,Belajar lebih giat lagi
6039,10,49,1,b,p,Belajar lebih giat lagi
6040,10,49,1,b,k,Belajar lebih giat lagi
6041,15,49,1,a,p,Belajar lebih giat lagi
6042,15,49,1,a,k,Pertahankan prestasimu
6043,15,49,1,b,p,Pertahankan prestasimu
6044,15,49,1,b,k,Pertahankan prestasimu
6045,16,49,1,a,p,Belajar lebih giat lagi
6046,16,49,1,a,k,Belajar lebih giat lagi
6047,16,49,1,b,p,Pertahankan prestasimu
6048,16,49,1,b,k,Belajar lebih giat lagi
6049,17,49,1,a,p,Belajar lebih giat lagi
6050,17,49,1,a,k,Pertahankan prestasimu
6051,17,49,1,b,p,Belajar lebih giat lagi
6052,17,49,1,b,k,Belajar lebih giat lagi
6053,18,49,1,a,p,Pertahankan prestasimu
6054,18,49,1,a,k,Pertahankan prestasimu
6055,18,49,1,b,p,Belajar lebih giat lagi
6056,18,49,1,b,k,Pertahankan prestasimu
6057,19,49,1,a,p,Belajar lebih giat lagi
6058,19,49,1,a,k,Pertahankan prestasimu
6059,19,49,1,b,p,Pertahankan prestasimu
6060,19,49,1,b,k,Pertahankan prestasimu
6061,1,50,1,a,p,Pertahankan prestasimu
6062,1,50,1,a,k,Belajar lebih giat lagi
6063,1,50,1,b,p,Pertahankan prestasimu
6064,1,50,1,b,k,Belajar lebih giat lagi
6065,2,50,1,a,p,Pertahankan prestasimu
6066,2,50,1,a,k,Belajar lebih giat lagi
6067,2,50,1,b,p,Pertahankan prestasimu
6068,2,50,1,b,k,Pertahankan prestasimu
6069,3,50,1,a,p,Belajar lebih giat lagi
6070,3,50,1,a,k,Pertahankan prestasimu
6071,3,50,1,b,p,Pertahankan prestasimu
6072,3,50,1,b,k,Pertahankan prestasimu
6073,4,50,1,a,p,Pertahankan prestasimu
6074,4,50,1,a,k,Pertahankan prestasimu
6075,4,50,1,b,p,Belajar lebih giat lagi
6076,4,50,1,b,k,Pertahankan prestasimu
6077,5,50,1,a,p,Belajar lebih giat lagi
6078,5,50,1,a,k,Pertahankan prestasimu
6079,5,50,1,b,p,Pertahankan prestasimu
6080,5,50,1,b,k,Pertahankan prestasimu
6081,6,50,1,a,p,Pertahankan prestasimu
6082,6,50,1,a,k,Belajar lebih giat lagi
6083,6,50,1,b,p,Belajar lebih giat lagi
6084,6,50,1,b,k,Belajar lebih giat lagi
6085,7,50,1,a,p,Belajar lebih giat lagi
6086,7,50,1,a,k,Belajar lebih giat lagi
6087,7,50,1,b,p,Pertahankan prestasimu
6088,7,50,1,b,k,Pertahankan prestasimu
6089,8,50,1,a,p,Pertahankan prestasimu
6090,8,50,1,a,k,Pertahankan prestasimu
6091,8,50,1,b,p,Pertahankan prestasimu
6092,8,50,1,b,k,Belajar lebih giat lagi
6093,9,50,1,a,p,Pertahankan prestasimu
6094,9,50,1,a,k,Pertahankan prestasimu
6095,9,50,1,b,p,Belajar lebih giat lagi
6096,9,50,1,b,k,Pertahankan prestasimu
6097,10,50,1,a,p,Pertahankan prestasimu
6098,10,50,1,a,k,Belajar lebih giat lagi
6099,10,50,1,b,p,Pertahankan prestasimu
6100,10,50,1,b,k,Pertahankan prestasimu
6101,15,50,1,a,p,Pertahankan prestasimu
6102,15,50,1,a,k,Pertahankan prestasimu
6103,15,50,1,b,p,Belajar lebih giat lagi
6104,15,50,1,b,k,Belajar lebih giat lagi
6105,16,50,1,a,p,Belajar lebih giat lagi
6106,16,50,1,a,k,Belajar lebih giat lagi
6107,16,50,1,b,p,Belajar lebih giat lagi
6108,16,50,1,b,k,Belajar lebih giat lagi
6109,17,50,1,a,p,Pertahankan prestasimu
6110,17,50,1,a,k,Pertahankan prestasimu
6111,17,50,1,b,p,Pertahankan prestasimu
6112,17,50,1,b,k,Belajar lebih giat lagi
6113,18,50,1,a,p,Belajar lebih giat lagi
6114,18,50,1,a,k,Pertahankan prestasimu
6115,18,50,1,b,p,Pertahankan prestasimu
6116,18,50,1,b,k,Belajar lebih giat lagi
6117,19,50,1,a,p,Pertahankan prestasimu
6118,19,50,1,a,k,Belajar lebih giat lagi
6119,19,50,1,b,p,Belajar lebih giat lagi
6120,19,50,1,b,k,Belajar lebih giat lagi
6121,1,51,1,a,p,Pertahankan prestasimu
6122,1,51,1,a,k,Pertahankan prestasimu
6123,1,51,1,b,p,Pertahankan prestasimu
6124,1,51,1,b,k,Belajar lebih giat lagi
6125,2,51,1,a,p,Pertahankan prestasimu
6126,2,51,1,a,k,Pertahankan prestasimu
6127,2,51,1,b,p,Belajar lebih giat lagi
6128,2,51,1,b,k,Belajar lebih giat lagi
6129,3,51,1,a,p,Pertahankan prestasimu
6130,3,51,1,a,k,Pertahankan prestasimu
6131,3,51,1,b,p,Pertahankan prestasimu
6132,3,51,1,b,k,Pertahankan prestasimu
6133,4,51,1,a,p,Pertahankan prestasimu
6134,4,51,1,a,k,Pertahankan prestasimu
6135,4,51,1,b,p,Belajar lebih giat lagi
6136,4,51,1,b,k,Belajar lebih giat lagi
6137,5,51,1,a,p,Belajar lebih giat lagi
6138,5,51,1,a,k,Pertahankan prestasimu
6139,5,51,1,b,p,Pertahankan prestasimu
6140,5,51,1,b,k,Belajar lebih giat lagi
6141,6,51,1,a,p,Belajar lebih giat lagi
6142,6,51,1,a,k,Belajar lebih giat lagi
6143,6,51,1,b,p,Pertahankan prestasimu
6144,6,51,1,b,k,Belajar lebih giat lagi
6145,7,51,1,a,p,Pertahankan prestasimu
6146,7,51,1,a,k,Pertahankan prestasimu
6147,7,51,1,b,p,Pertahankan prestasimu
6148,7,51,1,b,k,Pertahankan prestasimu
6149,8,51,1,a,p,Belajar lebih giat lagi
6150,8,51,1,a,k,Pertahankan prestasimu
6151,8,51,1,b,p,Pertahankan prestasimu
6152,8,51,1,b,k,Belajar lebih giat lagi
6153,9,51,1,a,p,Belajar lebih giat lagi
6154,9,51,1,a,k,Pertahankan prestasimu
6155,9,51,1,b,p,Belajar lebih giat lagi
6156,9,51,1,b,k,Belajar lebih giat lagi
6157,10,51,1,a,p,Pertahankan prestasimu
6158,10,51,1,a,k,Belajar lebih giat lagi
6159,10,51,1,b,p,Belajar lebih giat lagi
6160,10,51,1,b,k,Belajar lebih giat lagi
6161,15,51,1,a,p,Pertahankan prestasimu
6162,15,51,1,a,k,Belajar lebih giat lagi
6163,15,51,1,b,p,Pertahankan prestasimu
6164,15,51,1,b,k,Pertahankan prestasimu
6165,16,51,1,a,p,Belajar lebih giat lagi
6166,16,51,1,a,k,Belajar lebih giat lagi
6167,16,51,1,b,p,Belajar lebih giat lagi
6168,16,51,1,b,k,Pertahankan prestasimu
6169,17,51,1,a,p,Belajar lebih giat lagi
6170,17,51,1,a,k,Pertahankan prestasimu
6171,17,51,1,b,p,Belajar lebih giat lagi
6172,17,51,1,b,k,Pertahankan prestasimu
6173,18,51,1,a,p,Pertahankan prestasimu
6174,18,51,1,a,k,Belajar lebih giat lagi
6175,18,51,1,b,p,Belajar lebih giat lagi
6176,18,51,1,b,k,Belajar lebih giat lagi
6177,19,51,1,a,p,Pertahankan prestasimu
6178,19,51,1,a,k,Belajar lebih giat lagi
6179,19,51,1,b,p,Belajar lebih giat lagi
6180,19,51,1,b,k,Pertahankan prestasimu
6181,1,52,1,a,p,Pertahankan prestasimu
6182,1,52,1,a,k,Belajar lebih giat lagi
6183,1,52,1,b,p,Belajar lebih giat lagi
6184,1,52,1,b,k,Pertahankan prestasimu
6185,2,52,1,a,p,Pertahankan prestasimu
6186,2,52,1,a,k,Pertahankan prestasimu
6187,2,52,1,b,p,Belajar lebih giat lagi
6188,2,52,1,b,k,Pertahankan prestasimu
6189,3,52,1,a,p,Belajar lebih giat lagi
