15,7,1,a,h1,95
15,7,1,a,h2,96
15,7,1,a,us,94
15,7,1,a,t1,76
15,7,1,a,t2,81
15,7,1,b,h1,81
15,7,1,b,h2,96
15,7,1,b,us,78
15,7,1,b,t1,83
15,7,1,b,t2,84
15,8,1,a,h1,82
15,8,1,a,h2,87
15,8,1,a,us,77
15,8,1,a,t1,100
15,8,1,a,t2,95
15,8,1,b,h1,98
15,8,1,b,h2,100
15,8,1,b,us,81
15,8,1,b,t1,83
15,8,1,b,t2,88
15,9,1,a,h1,84
15,9,1,a,h2,95
15,9,1,a,us,90
15,9,1,a,t1,77
15,9,1,a,t2,99
15,9,1,b,h1,98
15,9,1,b,h2,87
15,9,1,b,us,84
15,9,1,b,t1,97
15,9,1,b,t2,93
15,10,1,a,h1,81
15,10,1,a,h2,80
15,10,1,a,us,87
15,10,1,a,t1,91
15,10,1,a,t2,91
15,10,1,b,h1,88
15,10,1,b,h2,91
15,10,1,b,us,75
15,10,1,b,t1,91
15,10,1,b,t2,78
15,15,1,a,h1,99
15,15,1,a,h2,94
15,15,1,a,us,90
15,15,1,a,t1,87
15,15,1,a,t2,94
15,15,1,b,h1,94
15,15,1,b,h2,87
15,15,1,b,us,88
15,15,1,b,t1,86
15,15,1,b,t2,98
16,1,1,a,h1,77
16,1,1,a,h2,98
16,1,1,a,us,98
16,1,1,a,t1,98
16,1,1,a,t2,79
16,1,1,b,h1,87
16,1,1,b,h2,75
16,1,1,b,us,77
16,1,1,b,t1,86
16,1,1,b,t2,95
16,2,1,a,h1,98
16,2,1,a,h2,98
16,2,1,a,us,93
16,2,1,a,t1,75
16,2,1,a,t2,75
16,2,1,b,h1,91
16,2,1,b,h2,97
16,2,1,b,us,76
16,2,1,b,t1,84
16,2,1,b,t2,90
16,3,1,a,h1,96
16,3,1,a,h2,83
16,3,1,a,us,96
16,3,1,a,t1,80
16,3,1,a,t2,75
16,3,1,b,h1,99
16,3,1,b,h2,90
16,3,1,b,us,87
16,3,1,b,t1,96
16,3,1,b,t2,85
16,4,1,a,h1,78
16,4,1,a,h2,76
16,4,1,a,us,86
16,4,1,a,t1,98
16,4,1,a,t2,80
16,4,1,b,h1,90
16,4,1,b,h2,86
16,4,1,b,us,94
16,4,1,b,t1,85
16,4,1,b,t2,93
16,5,1,a,h1,88
16,5,1,a,h2,87
16,5,1,a,us,85
16,5,1,a,t1,89
16,5,1,a,t2,99
16,5,1,b,h1,75
16,5,1,b,h2,83
16,5,1,b,us,82
16,5,1,b,t1,76
16,5,1,b,t2,80
16,6,1,a,h1,77
16,6,1,a,h2,82
16,6,1,a,us,84
16,6,1,a,t1,89
16,6,1,a,t2,84
16,6,1,b,h1,81
16,6,1,b,h2,75
16,6,1,b,us,86
16,6,1,b,t1,92
16,6,1,b,t2,82
16,7,1,a,h1,83
16,7,1,a,h2,90
16,7,1,a,us,97
16,7,1,a,t1,100
16,7,1,a,t2,85
16,7,1,b,h1,100
16,7,1,b,h2,86
16,7,1,b,us,92
16,7,1,b,t1,75
16,7,1,b,t2,92
16,8,1,a,h1,91
16,8,1,a,h2,96
16,8,1,a,us,93
16,8,1,a,t1,85
16,8,1,a,t2,85
16,8,1,b,h1,80
16,8,1,b,h2,90
16,8,1,b,us,88
16,8,1,b,t1,86
16,8,1,b,t2,99
16,9,1,a,h1,75
16,9,1,a,h2,95
16,9,1,a,us,81
16,9,1,a,t1,89
16,9,1,a,t2,82
16,9,1,b,h1,77
16,9,1,b,h2,78
16,9,1,b,us,81
16,9,1,b,t1,94
16,9,1,b,t2,100
16,10,1,a,h1,91
16,10,1,a,h2,81
16,10,1,a,us,96
16,10,1,a,t1,98
16,10,1,a,t2,76
16,10,1,b,h1,98
16,10,1,b,h2,77
16,10,1,b,us,97
16,10,1,b,t1,95
16,10,1,b,t2,83
16,15,1,a,h1,75
16,15,1,a,h2,88
16,15,1,a,us,78
16,15,1,a,t1,86
16,15,1,a,t2,76
16,15,1,b,h1,81
16,15,1,b,h2,96
16,15,1,b,us,80
16,15,1,b,t1,93
16,15,1,b,t2,81
17,1,1,a,h1,97
17,1,1,a,h2,94
17,1,1,a,us,99
17,1,1,a,t1,99
17,1,1,a,t2,76
17,1,1,b,h1,75
17,1,1,b,h2,89
17,1,1,b,us,85
17,1,1,b,t1,91
17,1,1,b,t2,89
17,2,1,a,h1,85
17,2,1,a,h2,89
17,2,1,a,us,91
17,2,1,a,t1,91
17,2,1,a,t2,92
17,2,1,b,h1,96
17,2,1,b,h2,76
17,2,1,b,us,79
17,2,1,b,t1,87
17,2,1,b,t2,83
17,3,1,a,h1,85
17,3,1,a,h2,100
17,3,1,a,us,91
17,3,1,a,t1,85
17,3,1,a,t2,84
17,3,1,b,h1,85
17,3,1,b,h2,89
17,3,1,b,us,93
17,3,1,b,t1,99
17,3,1,b,t2,91
17,4,1,a,h1,97
17,4,1,a,h2,85
17,4,1,a,us,85
17,4,1,a,t1,93
17,4,1,a,t2,83
17,4,1,b,h1,99
17,4,1,b,h2,92
17,4,1,b,us,80
17,4,1,b,t1,87
17,4,1,b,t2,77
17,5,1,a,h1,96
17,5,1,a,h2,93
17,5,1,a,us,81
17,5,1,a,t1,98
17,5,1,a,t2,79
17,5,1,b,h1,83
17,5,1,b,h2,75
17,5,1,b,us,99
17,5,1,b,t1,92
17,5,1,b,t2,78
17,6,1,a,h1,98
17,6,1,a,h2,80
17,6,1,a,us,92
17,6,1,a,t1,77
17,6,1,a,t2,95
17,6,1,b,h1,76
17,6,1,b,h2,90
17,6,1,b,us,78
17,6,1,b,t1,95
17,6,1,b,t2,95
17,7,1,a,h1,92
17,7,1,a,h2,90
17,7,1,a,us,79
17,7,1,a,t1,83
17,7,1,a,t2,87
17,7,1,b,h1,96
17,7,1,b,h2,77
17,7,1,b,us,81
17,7,1,b,t1,81
17,7,1,b,t2,77
17,8,1,a,h1,98
17,8,1,a,h2,85
17,8,1,a,us,84
17,8,1,a,t1,90
17,8,1,a,t2,83
17,8,1,b,h1,89
17,8,1,b,h2,87
17,8,1,b,us,81
17,8,1,b,t1,100
17,8,1,b,t2,94
17,9,1,a,h1,94
17,9,1,a,h2,92
17,9,1,a,us,90
17,9,1,a,t1,77
17,9,1,a,t2,78
17,9,1,b,h1,81
17,9,1,b,h2,78
17,9,1,b,us,99
17,9,1,b,t1,75
17,9,1,b,t2,90
17,10,1,a,h1,95
17,10,1,a,h2,97
17,10,1,a,us,99
17,10,1,a,t1,88
17,10,1,a,t2,92
17,10,1,b,h1,86
17,10,1,b,h2,100
17,10,1,b,us,99
17,10,1,b,t1,77
17,10,1,b,t2,99
17,15,1,a,h1,96
17,15,1,a,h2,98
17,15,1,a,us,88
17,15,1,a,t1,83
17,15,1,a,t2,78
17,15,1,b,h1,87
17,15,1,b,h2,91
17,15,1,b,us,89
17,15,1,b,t1,87
17,15,1,b,t2,88
18,1,1,a,h1,76
18,1,1,a,h2,85
18,1,1,a,us,97
18,1,1,a,t1,89
18,1,1,a,t2,87
18,1,1,b,h1,91
18,1,1,b,h2,85
18,1,1,b,us,92
18,1,1,b,t1,95
18,1,1,b,t2,79
18,2,1,a,h1,100
18,2,1,a,h2,98
18,2,1,a,us,88
18,2,1,a,t1,78
18,2,1,a,t2,96
18,2,1,b,h1,80
18,2,1,b,h2,91
18,2,1,b,us,91
18,2,1,b,t1,86
18,2,1,b,t2,98
18,3,1,a,h1,93
18,3,1,a,h2,75
18,3,1,a,us,97
18,3,1,a,t1,86
18,3,1,a,t2,80
18,3,1,b,h1,91
18,3,1,b,h2,82
18,3,1,b,us,92
18,3,1,b,t1,90
18,3,1,b,t2,82
18,4,1,a,h1,83
18,4,1,a,h2,78
18,4,1,a,us,85
18,4,1,a,t1,93
18,4,1,a,t2,98
18,4,1,b,h1,97
18,4,1,b,h2,89
18,4,1,b,us,91
18,4,1,b,t1,100
18,4,1,b,t2,95
18,5,1,a,h1,75
18,5,1,a,h2,79
18,5,1,a,us,96
18,5,1,a,t1,91
18,5,1,a,t2,85
18,5,1,b,h1,90
18,5,1,b,h2,92
18,5,1,b,us,75
18,5,1,b,t1,83
18,5,1,b,t2,93
18,6,1,a,h1,76
18,6,1,a,h2,81
18,6,1,a,us,75
18,6,1,a,t1,86
18,6,1,a,t2,82
18,6,1,b,h1,91
18,6,1,b,h2,82
18,6,1,b,us,83
18,6,1,b,t1,80
18,6,1,b,t2,77
18,7,1,a,h1,94
18,7,1,a,h2,88
18,7,1,a,us,87
18,7,1,a,t1,94
18,7,1,a,t2,96
18,7,1,b,h1,80
18,7,1,b,h2,94
18,7,1,b,us,92
18,7,1,b,t1,85
18,7,1,b,t2,94
18,8,1,a,h1,94
18,8,1,a,h2,86
18,8,1,a,us,86
18,8,1,a,t1,87
18,8,1,a,t2,98
18,8,1,b,h1,80
18,8,1,b,h2,78
18,8,1,b,us,80
18,8,1,b,t1,86
18,8,1,b,t2,99
18,9,1,a,h1,94
18,9,1,a,h2,79
18,9,1,a,us,97
18,9,1,a,t1,96
18,9,1,a,t2,77
18,9,1,b,h1,90
18,9,1,b,h2,83
18,9,1,b,us,92
18,9,1,b,t1,84
18,9,1,b,t2,85
18,10,1,a,h1,88
18,10,1,a,h2,100
18,10,1,a,us,88
18,10,1,a,t1,97
18,10,1,a,t2,93
18,10,1,b,h1,94
18,10,1,b,h2,94
18,10,1,b,us,78
18,10,1,b,t1,75
18,10,1,b,t2,91
18,15,1,a,h1,78
18,15,1,a,h2,81
18,15,1,a,us,87
18,15,1,a,t1,83
18,15,1,a,t2,81
18,15,1,b,h1,78
18,15,1,b,h2,98
18,15,1,b,us,77
18,15,1,b,t1,98
18,15,1,b,t2,99
19,1,1,a,h1,89
19,1,1,a,h2,97
19,1,1,a,us,93
19,1,1,a,t1,83
19,1,1,a,t2,85
19,1,1,b,h1,75
19,1,1,b,h2,83
19,1,1,b,us,88
19,1,1,b,t1,97
19,1,1,b,t2,88
19,2,1,a,h1,96
19,2,1,a,h2,83
19,2,1,a,us,87
19,2,1,a,t1,95
19,2,1,a,t2,95
19,2,1,b,h1,81
19,2,1,b,h2,77
19,2,1,b,us,96
19,2,1,b,t1,79
19,2,1,b,t2,95
19,3,1,a,h1,96
19,3,1,a,h2,92
19,3,1,a,us,79
19,3,1,a,t1,92
19,3,1,a,t2,87
19,3,1,b,h1,91
19,3,1,b,h2,75
19,3,1,b,us,91
19,3,1,b,t1,92
19,3,1,b,t2,89
19,4,1,a,h1,92
19,4,1,a,h2,78
19,4,1,a,us,90
19,4,1,a,t1,98
19,4,1,a,t2,97
19,4,1,b,h1,89
19,4,1,b,h2,95
19,4,1,b,us,76
19,4,1,b,t1,92
19,4,1,b,t2,97
19,5,1,a,h1,77
19,5,1,a,h2,100
19,5,1,a,us,94
19,5,1,a,t1,76
19,5,1,a,t2,95
19,5,1,b,h1,83
19,5,1,b,h2,88
19,5,1,b,us,80
19,5,1,b,t1,100
19,5,1,b,t2,96
19,6,1,a,h1,94
19,6,1,a,h2,98
19,6,1,a,us,82
19,6,1,a,t1,75
19,6,1,a,t2,94
19,6,1,b,h1,75
19,6,1,b,h2,89
19,6,1,b,us,80
19,6,1,b,t1,88
19,6,1,b,t2,91
19,7,1,a,h1,82
19,7,1,a,h2,95
19,7,1,a,us,97
19,7,1,a,t1,86
19,7,1,a,t2,95
19,7,1,b,h1,79
19,7,1,b,h2,84
19,7,1,b,us,75
19,7,1,b,t1,98
19,7,1,b,t2,84
19,8,1,a,h1,99
19,8,1,a,h2,90
19,8,1,a,us,84
19,8,1,a,t1,85
19,8,1,a,t2,77
19,8,1,b,h1,84
19,8,1,b,h2,93
19,8,1,b,us,82
19,8,1,b,t1,87
19,8,1,b,t2,100
19,9,1,a,h1,93
19,9,1,a,h2,79
19,9,1,a,us,85
19,9,1,a,t1,79
19,9,1,a,t2,96
19,9,1,b,h1,94
19,9,1,b,h2,100
19,9,1,b,us,84
19,9,1,b,t1,87
19,9,1,b,t2,94
19,10,1,a,h1,97
19,10,1,a,h2,85
19,10,1,a,us,98
19,10,1,a,t1,86
19,10,1,a,t2,98
19,10,1,b,h1,81
19,10,1,b,h2,86
19,10,1,b,us,86
19,10,1,b,t1,83
19,10,1,b,t2,100
19,15,1,a,h1,75
19,15,1,a,h2,84
19,15,1,a,us,98
19,15,1,a,t1,75
19,15,1,a,t2,75
19,15,1,b,h1,79
19,15,1,b,h2,84
19,15,1,b,us,94
19,15,1,b,t1,83
19,15,1,b,t2,94
20,1,1,a,h1,77
20,1,1,a,h2,99
20,1,1,a,us,90
20,1,1,a,t1,96
20,1,1,a,t2,90
20,1,1,b,h1,77
20,1,1,b,h2,94
20,1,1,b,us,95
20,1,1,b,t1,100
20,1,1,b,t2,92
20,2,1,a,h1,76
20,2,1,a,h2,95
20,2,1,a,us,91
20,2,1,a,t1,100
20,2,1,a,t2,83
20,2,1,b,h1,87
20,2,1,b,h2,90
20,2,1,b,us,75
20,2,1,b,t1,86
20,2,1,b,t2,92
20,3,1,a,h1,86
20,3,1,a,h2,88
20,3,1,a,us,86
20,3,1,a,t1,78
20,3,1,a,t2,80
20,3,1,b,h1,87
20,3,1,b,h2,86
20,3,1,b,us,78
20,3,1,b,t1,92
20,3,1,b,t2,93
20,4,1,a,h1,77
20,4,1,a,h2,85
20,4,1,a,us,86
20,4,1,a,t1,86
20,4,1,a,t2,96
20,4,1,b,h1,87
20,4,1,b,h2,75
20,4,1,b,us,100
20,4,1,b,t1,75
20,4,1,b,t2,85
20,5,1,a,h1,87
20,5,1,a,h2,78
20,5,1,a,us,82
20,5,1,a,t1,98
20,5,1,a,t2,82
20,5,1,b,h1,83
20,5,1,b,h2,75
20,5,1,b,us,83
20,5,1,b,t1,81
20,5,1,b,t2,80
20,6,1,a,h1,94
20,6,1,a,h2,94
20,6,1,a,us,85
20,6,1,a,t1,91
20,6,1,a,t2,97
20,6,1,b,h1,87
20,6,1,b,h2,98
20,6,1,b,us,90
20,6,1,b,t1,90
20,6,1,b,t2,76
20,7,1,a,h1,99
20,7,1,a,h2,82
20,7,1,a,us,80
20,7,1,a,t1,76
20,7,1,a,t2,76
20,7,1,b,h1,98
20,7,1,b,h2,85
20,7,1,b,us,80
20,7,1,b,t1,82
20,7,1,b,t2,93
20,8,1,a,h1,80
20,8,1,a,h2,91
20,8,1,a,us,89
20,8,1,a,t1,88
20,8,1,a,t2,97
20,8,1,b,h1,80
20,8,1,b,h2,91
20,8,1,b,us,87
20,8,1,b,t1,100
20,8,1,b,t2,81
20,9,1,a,h1,80
20,9,1,a,h2,78
20,9,1,a,us,84
20,9,1,a,t1,86
20,9,1,a,t2,88
20,9,1,b,h1,86
20,9,1,b,h2,90
20,9,1,b,us,93
20,9,1,b,t1,84
20,9,1,b,t2,79
20,10,1,a,h1,84
20,10,1,a,h2,89
20,10,1,a,us,85
20,10,1,a,t1,87
20,10,1,a,t2,76
20,10,1,b,h1,76
20,10,1,b,h2,80
20,10,1,b,us,95
20,10,1,b,t1,88
20,10,1,b,t2,81
20,15,1,a,h1,87
20,15,1,a,h2,82
20,15,1,a,us,83
20,15,1,a,t1,93
20,15,1,a,t2,76
20,15,1,b,h1,86
20,15,1,b,h2,86
20,15,1,b,us,76
20,15,1,b,t1,96
20,15,1,b,t2,82
21,1,1,a,h1,75
21,1,1,a,h2,90
21,1,1,a,us,82
21,1,1,a,t1,83
21,1,1,a,t2,91
21,1,1,b,h1,84
21,1,1,b,h2,90
21,1,1,b,us,89
21,1,1,b,t1,75
21,1,1,b,t2,79
21,2,1,a,h1,95
21,2,1,a,h2,82
21,2,1,a,us,79
21,2,1,a,t1,89
21,2,1,a,t2,86
21,2,1,b,h1,80
21,2,1,b,h2,82
21,2,1,b,us,89
21,2,1,b,t1,80
21,2,1,b,t2,83
21,3,1,a,h1,93
21,3,1,a,h2,90
21,3,1,a,us,84
21,3,1,a,t1,77
21,3,1,a,t2,97
21,3,1,b,h1,84
21,3,1,b,h2,98
21,3,1,b,us,84
21,3,1,b,t1,93
21,3,1,b,t2,92
21,4,1,a,h1,75
21,4,1,a,h2,82
21,4,1,a,us,84
21,4,1,a,t1,75
21,4,1,a,t2,78
21,4,1,b,h1,85
21,4,1,b,h2,80
21,4,1,b,us,93
21,4,1,b,t1,95
21,4,1,b,t2,92
21,5,1,a,h1,75
21,5,1,a,h2,78
21,5,1,a,us,87
21,5,1,a,t1,100
21,5,1,a,t2,85
21,5,1,b,h1,98
21,5,1,b,h2,88
21,5,1,b,us,87
21,5,1,b,t1,94
21,5,1,b,t2,85
21,6,1,a,h1,99
21,6,1,a,h2,75
21,6,1,a,us,88
21,6,1,a,t1,100
21,6,1,a,t2,91
21,6,1,b,h1,99
21,6,1,b,h2,75
21,6,1,b,us,100
21,6,1,b,t1,82
21,6,1,b,t2,87
21,7,1,a,h1,77
21,7,1,a,h2,83
21,7,1,a,us,92
21,7,1,a,t1,95
21,7,1,a,t2,86
21,7,1,b,h1,97
21,7,1,b,h2,76
21,7,1,b,us,80
21,7,1,b,t1,94
21,7,1,b,t2,93
21,8,1,a,h1,95
21,8,1,a,h2,100
21,8,1,a,us,85
21,8,1,a,t1,82
21,8,1,a,t2,96
21,8,1,b,h1,92
21,8,1,b,h2,100
21,8,1,b,us,92
21,8,1,b,t1,85
21,8,1,b,t2,92
21,9,1,a,h1,84
21,9,1,a,h2,86
21,9,1,a,us,88
21,9,1,a,t1,94
21,9,1,a,t2,96
21,9,1,b,h1,75
21,9,1,b,h2,100
21,9,1,b,us,80
21,9,1,b,t1,92
21,9,1,b,t2,84
21,10,1,a,h1,76
21,10,1,a,h2,83
21,10,1,a,us,86
21,10,1,a,t1,94
21,10,1,a,t2,87
21,10,1,b,h1,100
21,10,1,b,h2,79
21,10,1,b,us,81
21,10,1,b,t1,80
21,10,1,b,t2,96
21,15,1,a,h1,78
21,15,1,a,h2,93
21,15,1,a,us,81
