241,1,16,1,a,p,Belajar lebih giat lagi
242,1,16,1,a,k,Pertahankan prestasimu
243,1,16,1,b,p,Pertahankan prestasimu
244,1,16,1,b,k,Pertahankan prestasimu
245,2,16,1,a,p,Belajar lebih giat lagi
246,2,16,1,a,k,Pertahankan prestasimu
247,2,16,1,b,p,Belajar lebih giat lagi
248,2,16,1,b,k,Pertahankan prestasimu
249,3,16,1,a,p,Belajar lebih giat lagi
250,3,16,1,a,k,Belajar lebih giat lagi
251,3,16,1,b,p,Pertahankan prestasimu
252,3,16,1,b,k,Pertahankan prestasimu
253,4,16,1,a,p,Belajar lebih giat lagi
254,4,16,1,a,k,Pertahankan prestasimu
255,4,16,1,b,p,Belajar lebih giat lagi
256,4,16,1,b,k,Belajar lebih giat lagi
257,5,16,1,a,p,Pertahankan prestasimu
258,5,16,1,a,k,Pertahankan prestasimu
259,5,16,1,b,p,Pertahankan prestasimu
260,5,16,1,b,k,Pertahankan prestasimu
261,6,16,1,a,p,Belajar lebih giat lagi
262,6,16,1,a,k,Pertahankan prestasimu
263,6,16,1,b,p,Pertahankan prestasimu
264,6,16,1,b,k,Pertahankan prestasimu
265,7,16,1,a,p,Belajar lebih giat lagi
266,7,16,1,a,k,Pertahankan prestasimu
267,7,16,1,b,p,Pertahankan prestasimu
268,7,16,1,b,k,Pertahankan prestasimu
269,8,16,1,a,p,Belajar lebih giat lagi
270,8,16,1,a,k,Pertahankan prestasimu
271,8,16,1,b,p,Pertahankan prestasimu
272,8,16,1,b,k,Belajar lebih giat lagi
273,9,16,1,a,p,Pertahankan prestasimu
274,9,16,1,a,k,Belajar lebih giat lagi
275,9,16,1,b,p,Belajar lebih giat lagi
276,9,16,1,b,k,Belajar lebih giat lagi
277,10,16,1,a,p,Pertahankan prestasimu
278,10,16,1,a,k,Pertahankan prestasimu
279,10,16,1,b,p,Belajar lebih giat lagi
280,10,16,1,b,k,Belajar lebih giat lagi
281,15,16,1,a,p,Belajar lebih giat lagi
282,15,16,1,a,k,Belajar lebih giat lagi
283,15,16,1,b,p,Pertahankan prestasimu
284,15,16,1,b,k,Belajar lebih giat lagi
285,11,16,1,a,p,Belajar lebih giat lagi
286,11,16,1,a,k,Pertahankan prestasimu
287,11,16,1,b,p,Pertahankan prestasimu
288,11,16,1,b,k,Belajar lebih giat lagi
289,12,16,1,a,p,Pertahankan prestasimu
290,12,16,1,a,k,Belajar lebih giat lagi
291,12,16,1,b,p,Belajar lebih giat lagi
292,12,16,1,b,k,Pertahankan prestasimu
293,13,16,1,a,p,Pertahankan prestasimu
294,13,16,1,a,k,Belajar lebih giat lagi
295,13,16,1,b,p,Pertahankan prestasimu
296,13,16,1,b,k,Pertahankan prestasimu
297,14,16,1,a,p,Belajar lebih giat lagi
298,14,16,1,a,k,Pertahankan prestasimu
299,14,16,1,b,p,Pertahankan prestasimu
300,14,16,1,b,k,Belajar lebih giat lagi
301,1,17,1,a,p,Belajar lebih giat lagi
302,1,17,1,a,k,Pertahankan prestasimu
303,1,17,1,b,p,Pertahankan prestasimu
304,1,17,1,b,k,Belajar lebih giat lagi
305,2,17,1,a,p,Pertahankan prestasimu
306,2,17,1,a,k,Pertahankan prestasimu
307,2,17,1,b,p,Belajar lebih giat lagi
308,2,17,1,b,k,Belajar lebih giat lagi
309,3,17,1,a,p,Pertahankan prestasimu
310,3,17,1,a,k,Belajar lebih giat lagi
311,3,17,1,b,p,Pertahankan prestasimu
312,3,17,1,b,k,Belajar lebih giat lagi
313,4,17,1,a,p,Belajar lebih giat lagi
314,4,17,1,a,k,Pertahankan prestasimu
315,4,17,1,b,p,Belajar lebih giat lagi
316,4,17,1,b,k,Belajar lebih giat lagi
317,5,17,1,a,p,Belajar lebih giat lagi
318,5,17,1,a,k,Belajar lebih giat lagi
319,5,17,1,b,p,Pertahankan prestasimu
320,5,17,1,b,k,Belajar lebih giat lagi
321,6,17,1,a,p,Pertahankan prestasimu
322,6,17,1,a,k,Belajar lebih giat lagi
323,6,17,1,b,p,Pertahankan prestasimu
324,6,17,1,b,k,Pertahankan prestasimu
325,7,17,1,a,p,Pertahankan prestasimu
326,7,17,1,a,k,Belajar lebih giat lagi
327,7,17,1,b,p,Pertahankan prestasimu
328,7,17,1,b,k,Belajar lebih giat lagi
329,8,17,1,a,p,Belajar lebih giat lagi
330,8,17,1,a,k,Belajar lebih giat lagi
331,8,17,1,b,p,Pertahankan prestasimu
332,8,17,1,b,k,Belajar lebih giat lagi
333,9,17,1,a,p,Belajar lebih giat lagi
334,9,17,1,a,k,Belajar lebih giat lagi
335,9,17,1,b,p,Pertahankan prestasimu
336,9,17,1,b,k,Pertahankan prestasimu
337,10,17,1,a,p,Pertahankan prestasimu
338,10,17,1,a,k,Pertahankan prestasimu
339,10,17,1,b,p,Pertahankan prestasimu
340,10,17,1,b,k,Belajar lebih giat lagi
341,15,17,1,a,p,Pertahankan prestasimu
342,15,17,1,a,k,Pertahankan prestasimu
343,15,17,1,b,p,Pertahankan prestasimu
344,15,17,1,b,k,Belajar lebih giat lagi
345,11,17,1,a,p,Pertahankan prestasimu
346,11,17,1,a,k,Belajar lebih giat lagi
347,11,17,1,b,p,Belajar lebih giat lagi
348,11,17,1,b,k,Belajar lebih giat lagi
349,12,17,1,a,p,Pertahankan prestasimu
350,12,17,1,a,k,Belajar lebih giat lagi
351,12,17,1,b,p,Pertahankan prestasimu
352,12,17,1,b,k,Pertahankan prestasimu
353,13,17,1,a,p,Pertahankan prestasimu
354,13,17,1,a,k,Pertahankan prestasimu
355,13,17,1,b,p,Pertahankan prestasimu
356,13,17,1,b,k,Belajar lebih giat lagi
357,14,17,1,a,p,Belajar lebih giat lagi
358,14,17,1,a,k,Belajar lebih giat lagi
359,14,17,1,b,p,Belajar lebih giat lagi
360,14,17,1,b,k,Pertahankan prestasimu
361,1,18,1,a,p,Belajar lebih giat lagi
362,1,18,1,a,k,Pertahankan prestasimu
363,1,18,1,b,p,Belajar lebih giat lagi
364,1,18,1,b,k,Belajar lebih giat lagi
365,2,18,1,a,p,Pertahankan prestasimu
366,2,18,1,a,k,Belajar lebih giat lagi
367,2,18,1,b,p,Pertahankan prestasimu
368,2,18,1,b,k,Pertahankan prestasimu
369,3,18,1,a,p,Belajar lebih giat lagi
370,3,18,1,a,k,Pertahankan prestasimu
371,3,18,1,b,p,Belajar lebih giat lagi
372,3,18,1,b,k,Belajar lebih giat lagi
373,4,18,1,a,p,Pertahankan prestasimu
374,4,18,1,a,k,Pertahankan prestasimu
375,4,18,1,b,p,Pertahankan prestasimu
376,4,18,1,b,k,Belajar lebih giat lagi
377,5,18,1,a,p,Pertahankan prestasimu
378,5,18,1,a,k,Pertahankan prestasimu
379,5,18,1,b,p,Belajar lebih giat lagi
380,5,18,1,b,k,Belajar lebih giat lagi
381,6,18,1,a,p,Pertahankan prestasimu
382,6,18,1,a,k,Pertahankan prestasimu
383,6,18,1,b,p,Belajar lebih giat lagi
384,6,18,1,b,k,Pertahankan prestasimu
385,7,18,1,a,p,Belajar lebih giat lagi
386,7,18,1,a,k,Belajar lebih giat lagi
387,7,18,1,b,p,Pertahankan prestasimu
388,7,18,1,b,k,Belajar lebih giat lagi
389,8,18,1,a,p,Belajar lebih giat lagi
390,8,18,1,a,k,Belajar lebih giat lagi
391,8,18,1,b,p,Pertahankan prestasimu
392,8,18,1,b,k,Belajar lebih giat lagi
393,9,18,1,a,p,Belajar lebih giat lagi
394,9,18,1,a,k,Belajar lebih giat lagi
395,9,18,1,b,p,Pertahankan prestasimu
396,9,18,1,b,k,Belajar lebih giat lagi
397,10,18,1,a,p,Pertahankan prestasimu
398,10,18,1,a,k,Pertahankan prestasimu
399,10,18,1,b,p,Belajar lebih giat lagi
400,10,18,1,b,k,Pertahankan prestasimu
401,15,18,1,a,p,Pertahankan prestasimu
402,15,18,1,a,k,Belajar lebih giat lagi
403,15,18,1,b,p,Pertahankan prestasimu
404,15,18,1,b,k,Belajar lebih giat lagi
405,11,18,1,a,p,Pertahankan prestasimu
406,11,18,1,a,k,Belajar lebih giat lagi
407,11,18,1,b,p,Pertahankan prestasimu
408,11,18,1,b,k,Belajar lebih giat lagi
409,12,18,1,a,p,Pertahankan prestasimu
410,12,18,1,a,k,Belajar lebih giat lagi
411,12,18,1,b,p,Belajar lebih giat lagi
412,12,18,1,b,k,Pertahankan prestasimu
413,13,18,1,a,p,Belajar lebih giat lagi
414,13,18,1,a,k,Belajar lebih giat lagi
415,13,18,1,b,p,Belajar lebih giat lagi
416,13,18,1,b,k,Belajar lebih giat lagi
417,14,18,1,a,p,Belajar lebih giat lagi
418,14,18,1,a,k,Pertahankan prestasimu
419,14,18,1,b,p,Pertahankan prestasimu
420,14,18,1,b,k,Belajar lebih giat lagi
421,1,19,1,a,p,Pertahankan prestasimu
422,1,19,1,a,k,Pertahankan prestasimu
423,1,19,1,b,p,Pertahankan prestasimu
424,1,19,1,b,k,Pertahankan prestasimu
425,2,19,1,a,p,Pertahankan prestasimu
426,2,19,1,a,k,Belajar lebih giat lagi
427,2,19,1,b,p,Pertahankan prestasimu
428,2,19,1,b,k,Belajar lebih giat lagi
429,3,19,1,a,p,Pertahankan prestasimu
430,3,19,1,a,k,Belajar lebih giat lagi
431,3,19,1,b,p,Pertahankan prestasimu
432,3,19,1,b,k,Belajar lebih giat lagi
433,4,19,1,a,p,Belajar lebih giat lagi
434,4,19,1,a,k,Belajar lebih giat lagi
435,4,19,1,b,p,Belajar lebih giat lagi
436,4,19,1,b,k,Pertahankan prestasimu
437,5,19,1,a,p,Belajar lebih giat lagi
438,5,19,1,a,k,Belajar lebih giat lagi
439,5,19,1,b,p,Belajar lebih giat lagi
440,5,19,1,b,k,Belajar lebih giat lagi
441,6,19,1,a,p,Belajar lebih giat lagi
442,6,19,1,a,k,Belajar lebih giat lagi
443,6,19,1,b,p,Belajar lebih giat lagi
444,6,19,1,b,k,Belajar lebih giat lagi
445,7,19,1,a,p,Pertahankan prestasimu
446,7,19,1,a,k,Belajar lebih giat lagi
447,7,19,1,b,p,Belajar lebih giat lagi
448,7,19,1,b,k,Pertahankan prestasimu
449,8,19,1,a,p,Belajar lebih giat lagi
450,8,19,1,a,k,Belajar lebih giat lagi
451,8,19,1,b,p,Pertahankan prestasimu
452,8,19,1,b,k,Pertahankan prestasimu
453,9,19,1,a,p,Belajar lebih giat lagi
454,9,19,1,a,k,Belajar lebih giat lagi
455,9,19,1,b,p,Pertahankan prestasimu
456,9,19,1,b,k,Pertahankan prestasimu
457,10,19,1,a,p,Belajar lebih giat lagi
458,10,19,1,a,k,Belajar lebih giat lagi
459,10,19,1,b,p,Pertahankan prestasimu
460,10,19,1,b,k,Belajar lebih giat lagi
461,15,19,1,a,p,Belajar lebih giat lagi
462,15,19,1,a,k,Pertahankan prestasimu
463,15,19,1,b,p,Belajar lebih giat lagi
464,15,19,1,b,k,Belajar lebih giat lagi
465,11,19,1,a,p,Pertahankan prestasimu
466,11,19,1,a,k,Pertahankan prestasimu
467,11,19,1,b,p,Belajar lebih giat lagi
468,11,19,1,b,k,Belajar lebih giat lagi
469,12,19,1,a,p,Belajar lebih giat lagi
470,12,19,1,a,k,Belajar lebih giat lagi
471,12,19,1,b,p,Belajar lebih giat lagi
472,12,19,1,b,k,Pertahankan prestasimu
473,13,19,1,a,p,Pertahankan prestasimu
474,13,19,1,a,k,Belajar lebih giat lagi
475,13,19,1,b,p,Pertahankan prestasimu
476,13,19,1,b,k,Belajar lebih giat lagi
477,14,19,1,a,p,Pertahankan prestasimu
478,14,19,1,a,k,Pertahankan prestasimu
479,14,19,1,b,p,Belajar lebih giat lagi
480,14,19,1,b,k,Belajar lebih giat lagi
481,1,20,1,a,p,Pertahankan prestasimu
482,1,20,1,a,k,Pertahankan prestasimu
483,1,20,1,b,p,Pertahankan prestasimu
484,1,20,1,b,k,Pertahankan prestasimu
485,2,20,1,a,p,Belajar lebih giat lagi
486,2,20,1,a,k,Pertahankan prestasimu
487,2,20,1,b,p,Belajar lebih giat lagi
488,2,20,1,b,k,Pertahankan prestasimu
489,3,20,1,a,p,Pertahankan prestasimu
490,3,20,1,a,k,Pertahankan prestasimu
491,3,20,1,b,p,Pertahankan prestasimu
492,3,20,1,b,k,Pertahankan prestasimu
493,4,20,1,a,p,Belajar lebih giat lagi
494,4,20,1,a,k,Pertahankan prestasimu
495,4,20,1,b,p,Pertahankan prestasimu
496,4,20,1,b,k,Pertahankan prestasimu
497,5,20,1,a,p,Belajar lebih giat lagi
498,5,20,1,a,k,Pertahankan prestasimu
499,5,20,1,b,p,Belajar lebih giat lagi
500,5,20,1,b,k,Belajar lebih giat lagi
501,6,20,1,a,p,Pertahankan prestasimu
502,6,20,1,a,k,Pertahankan prestasimu
503,6,20,1,b,p,Pertahankan prestasimu
504,6,20,1,b,k,Belajar lebih giat lagi
505,7,20,1,a,p,Pertahankan prestasimu
506,7,20,1,a,k,Belajar lebih giat lagi
507,7,20,1,b,p,Belajar lebih giat lagi
508,7,20,1,b,k,Belajar lebih giat lagi
509,8,20,1,a,p,Pertahankan prestasimu
510,8,20,1,a,k,Pertahankan prestasimu
511,8,20,1,b,p,Belajar lebih giat lagi
512,8,20,1,b,k,Pertahankan prestasimu
513,9,20,1,a,p,Pertahankan prestasimu
514,9,20,1,a,k,Pertahankan prestasimu
515,9,20,1,b,p,Pertahankan prestasimu
516,9,20,1,b,k,Belajar lebih giat lagi
517,10,20,1,a,p,Pertahankan prestasimu
518,10,20,1,a,k,Belajar lebih giat lagi
519,10,20,1,b,p,Belajar lebih giat lagi
520,10,20,1,b,k,Belajar lebih giat lagi
521,15,20,1,a,p,Belajar lebih giat lagi
522,15,20,1,a,k,Belajar lebih giat lagi
523,15,20,1,b,p,Pertahankan prestasimu
524,15,20,1,b,k,Pertahankan prestasimu
525,11,20,1,a,p,Belajar lebih giat lagi
526,11,20,1,a,k,Belajar lebih giat lagi
527,11,20,1,b,p,Pertahankan prestasimu
528,11,20,1,b,k,Belajar lebih giat lagi
529,12,20,1,a,p,Belajar lebih giat lagi
530,12,20,1,a,k,Pertahankan prestasimu
531,12,20,1,b,p,Belajar lebih giat lagi
532,12,20,1,b,k,Belajar lebih giat lagi
533,13,20,1,a,p,Belajar lebih giat lagi
534,13,20,1,a,k,Pertahankan prestasimu
535,13,20,1,b,p,Pertahankan prestasimu
536,13,20,1,b,k,Pertahankan prestasimu
537,14,20,1,a,p,Belajar lebih giat lagi
538,14,20,1,a,k,Pertahankan prestasimu
539,14,20,1,b,p,Belajar lebih giat lagi
540,14,20,1,b,k,Belajar lebih giat lagi
541,1,21,1,a,p,Belajar lebih giat lagi
542,1,21,1,a,k,Belajar lebih giat lagi
543,1,21,1,b,p,Pertahankan prestasimu
544,1,21,1,b,k,Pertahankan prestasimu
545,2,21,1,a,p,Pertahankan prestasimu
546,2,21,1,a,k,Belajar lebih giat lagi
547,2,21,1,b,p,Pertahankan prestasimu
548,2,21,1,b,k,Belajar lebih giat lagi
549,3,21,1,a,p,Pertahankan prestasimu
550,3,21,1,a,k,Belajar lebih giat lagi
551,3,21,1,b,p,Belajar lebih giat lagi
552,3,21,1,b,k,Pertahankan prestasimu
553,4,21,1,a,p,Belajar lebih giat lagi
554,4,21,1,a,k,Pertahankan prestasimu
555,4,21,1,b,p,Pertahankan prestasimu
556,4,21,1,b,k,Belajar lebih giat lagi
557,5,21,1,a,p,Belajar lebih giat lagi
558,5,21,1,a,k,Belajar lebih giat lagi
559,5,21,1,b,p,Belajar lebih giat lagi
560,5,21,1,b,k,Pertahankan prestasimu
561,6,21,1,a,p,Pertahankan prestasimu
562,6,21,1,a,k,Belajar lebih giat lagi
563,6,21,1,b,p,Pertahankan prestasimu
564,6,21,1,b,k,Belajar lebih giat lagi
565,7,21,1,a,p,Belajar lebih giat lagi
566,7,21,1,a,k,Pertahankan prestasimu
567,7,21,1,b,p,Pertahankan prestasimu
568,7,21,1,b,k,Belajar lebih giat lagi
569,8,21,1,a,p,Pertahankan prestasimu
570,8,21,1,a,k,Belajar lebih giat lagi
571,8,21,1,b,p,Belajar lebih giat lagi
